,online,reservations,rating,votes,location,rest_type,cost_for_two,type
18506,No,No,3.7,46,Koramangala 1st Block,Cafe,600,Dine-out
18507,No,No,3.8,40,Koramangala 7th Block,Casual Dining,500,Dine-out
18508,No,No,3.3,4,Koramangala 5th Block,Other,300,Dine-out
18509,No,No,3.5,7,Koramangala 5th Block,Casual Dining,850,Dine-out
18510,No,No,2.9,12,Koramangala 6th Block,Cafe,500,Dine-out
18511,Yes,No,3.6,23,Ejipura,Casual Dining,800,Dine-out
18512,No,No,3.6,16,Koramangala 7th Block,Cafe,300,Dine-out
18513,No,No,4.0,138,Koramangala 7th Block,Casual Dining,800,Dine-out
18514,Yes,No,3.5,14,Koramangala 1st Block,Cafe,500,Dine-out
18515,Yes,No,3.73178,0,Koramangala 1st Block,Other,250,Dine-out
18516,No,No,3.4,18,Koramangala 6th Block,Other,250,Dine-out
18517,No,No,3.5,11,Koramangala 8th Block,Other,400,Dine-out
18518,No,No,3.2,13,Koramangala 1st Block,Quick Bites,200,Dine-out
18519,No,No,3.3,5,Koramangala 5th Block,Other,150,Dine-out
18520,No,No,3.4,39,Koramangala 5th Block,Casual Dining,700,Dine-out
18521,No,No,3.3,6,Ejipura,Casual Dining,900,Dine-out
18522,No,No,2.7,61,Koramangala 6th Block,Quick Bites,500,Dine-out
18523,No,No,3.4,21,Ejipura,Quick Bites,350,Dine-out
18524,No,No,3.2,4,Ejipura,Quick Bites,300,Dine-out
18525,No,No,3.73178,0,Ejipura,Delivery,500,Dine-out
18526,Yes,No,3.4,356,Ejipura,Quick Bites,350,Dine-out
18527,Yes,No,3.6,207,Koramangala 5th Block,Casual Dining,500,Dine-out
18528,Yes,Yes,3.7,111,Koramangala 5th Block,Casual Dining,900,Dine-out
18529,Yes,No,4.2,414,Koramangala 5th Block,Cafe,700,Dine-out
18530,Yes,No,3.8,214,Koramangala 7th Block,Casual Dining,700,Dine-out
18531,Yes,No,3.9,326,Koramangala 6th Block,Casual Dining,500,Dine-out
18532,Yes,No,3.7,708,Koramangala 7th Block,Casual Dining,750,Dine-out
18533,No,Yes,3.7,81,Koramangala 6th Block,Other,1200,Dine-out
18534,Yes,No,3.8,230,Koramangala 1st Block,Cafe,600,Dine-out
18535,Yes,No,4.1,1962,Koramangala 6th Block,Quick Bites,600,Dine-out
18536,Yes,No,4.3,3618,Koramangala 6th Block,Quick Bites,400,Dine-out
18537,No,No,4.2,1531,Koramangala 6th Block,Quick Bites,600,Dine-out
18538,No,No,4.2,93,Koramangala 6th Block,Quick Bites,400,Dine-out
18539,Yes,No,4.5,2617,Koramangala 5th Block,Other,500,Dine-out
18540,No,No,4.1,1227,Koramangala 5th Block,Quick Bites,400,Dine-out
18541,Yes,No,4.2,972,Koramangala 5th Block,Quick Bites,200,Dine-out
18542,No,No,4.3,995,Koramangala 5th Block,Quick Bites,350,Dine-out
18543,Yes,No,3.8,53,Koramangala 7th Block,Quick Bites,350,Dine-out
18544,Yes,No,3.9,45,Koramangala 6th Block,Quick Bites,550,Dine-out
18545,Yes,No,4.3,221,Koramangala 1st Block,Quick Bites,300,Dine-out
18546,Yes,No,4.2,532,Koramangala 7th Block,Quick Bites,450,Dine-out
18547,Yes,No,4.3,654,Koramangala 6th Block,Quick Bites,250,Dine-out
18548,Yes,No,4.0,61,Koramangala 6th Block,Quick Bites,400,Dine-out
18549,Yes,No,4.2,190,Koramangala 6th Block,Quick Bites,300,Dine-out
18550,Yes,No,4.2,557,Koramangala 5th Block,Quick Bites,400,Dine-out
18551,No,No,4.2,52,Koramangala 5th Block,Quick Bites,200,Dine-out
18552,No,No,3.7,468,Koramangala 6th Block,Quick Bites,200,Dine-out
18553,Yes,No,4.3,279,Koramangala 7th Block,Quick Bites,450,Dine-out
18554,Yes,No,4.0,138,Koramangala 8th Block,Quick Bites,250,Dine-out
18555,Yes,No,4.3,169,Koramangala 5th Block,Quick Bites,500,Dine-out
18556,Yes,No,3.7,21,Koramangala 5th Block,Quick Bites,750,Dine-out
18557,Yes,No,4.3,246,Koramangala 5th Block,Quick Bites,600,Dine-out
18558,Yes,No,4.1,271,Koramangala 1st Block,Quick Bites,500,Dine-out
18559,No,No,4.1,209,Koramangala 5th Block,Quick Bites,200,Dine-out
18560,Yes,No,4.2,195,Koramangala 6th Block,Dessert Parlor,400,Dine-out
18561,Yes,No,3.7,219,Koramangala 5th Block,Other,600,Dine-out
18562,Yes,No,3.8,76,Koramangala 5th Block,Quick Bites,500,Dine-out
18563,Yes,No,3.8,476,Koramangala 6th Block,Quick Bites,450,Dine-out
18564,Yes,No,4.4,384,Koramangala 7th Block,Quick Bites,300,Dine-out
18565,Yes,No,3.8,94,Koramangala 1st Block,Quick Bites,250,Dine-out
18566,Yes,No,4.0,88,Koramangala 5th Block,Quick Bites,400,Dine-out
18567,Yes,No,3.9,34,Ejipura,Quick Bites,300,Dine-out
18568,Yes,No,4.0,684,Koramangala 5th Block,Quick Bites,250,Dine-out
18569,No,No,3.9,140,Koramangala 7th Block,Other,200,Dine-out
18570,Yes,No,4.2,100,Koramangala 7th Block,Other,900,Dine-out
18571,Yes,No,3.3,911,Koramangala 1st Block,Quick Bites,250,Dine-out
18572,Yes,No,4.0,76,Koramangala 3rd Block,Quick Bites,300,Dine-out
18573,Yes,No,3.8,45,Koramangala 7th Block,Quick Bites,400,Dine-out
18574,Yes,No,3.9,1047,Koramangala 7th Block,Quick Bites,600,Dine-out
18575,Yes,No,3.7,32,Koramangala 6th Block,Quick Bites,450,Dine-out
18576,Yes,No,3.8,295,Koramangala 5th Block,Quick Bites,500,Dine-out
18577,Yes,No,3.6,23,Ejipura,Quick Bites,300,Dine-out
18578,Yes,No,4.0,462,Koramangala 8th Block,Quick Bites,500,Dine-out
18579,Yes,No,3.9,121,Koramangala 1st Block,Quick Bites,400,Dine-out
18580,Yes,No,4.2,166,Koramangala 5th Block,Quick Bites,300,Dine-out
18581,Yes,No,3.5,323,Koramangala 1st Block,Quick Bites,500,Dine-out
18582,No,No,3.8,27,Koramangala 5th Block,Quick Bites,400,Dine-out
18583,Yes,No,3.9,213,Koramangala 6th Block,Quick Bites,400,Dine-out
18584,Yes,No,3.5,12,Ejipura,Quick Bites,250,Dine-out
18585,Yes,No,3.9,501,Koramangala 6th Block,Quick Bites,300,Dine-out
18586,No,No,3.6,16,Koramangala 7th Block,Quick Bites,300,Dine-out
18587,No,No,3.4,6,Koramangala 6th Block,Quick Bites,400,Dine-out
18588,No,No,3.1,117,Koramangala 7th Block,Quick Bites,200,Dine-out
18589,Yes,No,3.5,24,Koramangala 8th Block,Quick Bites,350,Dine-out
18590,Yes,No,3.9,43,Koramangala 6th Block,Quick Bites,300,Dine-out
18591,Yes,No,3.9,97,Ejipura,Quick Bites,500,Dine-out
18592,Yes,No,3.8,28,Koramangala 1st Block,Quick Bites,400,Dine-out
18593,No,No,4.0,72,Koramangala 6th Block,Quick Bites,500,Dine-out
18594,Yes,No,3.8,36,Koramangala 1st Block,Quick Bites,300,Dine-out
18595,Yes,No,3.6,9,Koramangala 1st Block,Quick Bites,300,Dine-out
18596,No,No,3.5,17,Koramangala 3rd Block,Quick Bites,250,Dine-out
18597,No,No,3.9,154,Koramangala 6th Block,Quick Bites,200,Dine-out
18598,Yes,No,3.9,85,Koramangala 7th Block,Quick Bites,400,Dine-out
18599,Yes,No,4.0,76,Koramangala 1st Block,Quick Bites,300,Dine-out
18600,Yes,No,3.8,41,Koramangala 7th Block,Quick Bites,200,Dine-out
18601,Yes,No,3.5,10,Koramangala 7th Block,Quick Bites,300,Dine-out
18602,No,No,3.8,289,Koramangala 8th Block,Other,500,Dine-out
18603,Yes,No,3.8,108,Koramangala 6th Block,Quick Bites,400,Dine-out
18604,No,No,3.2,6,Koramangala 7th Block,Quick Bites,150,Dine-out
18605,Yes,No,3.6,95,Koramangala 1st Block,Quick Bites,300,Dine-out
18606,Yes,No,3.8,48,Koramangala 8th Block,Quick Bites,300,Dine-out
18607,No,No,4.0,98,Koramangala 6th Block,Quick Bites,200,Dine-out
18608,Yes,No,3.8,140,Koramangala 5th Block,Quick Bites,200,Dine-out
18609,Yes,No,3.6,75,Koramangala 5th Block,Quick Bites,600,Dine-out
18610,Yes,No,3.8,37,Koramangala 1st Block,Quick Bites,200,Dine-out
18611,Yes,No,3.7,51,Koramangala 5th Block,Quick Bites,300,Dine-out
18612,Yes,No,3.6,37,Koramangala 1st Block,Other,450,Dine-out
18613,Yes,No,3.8,34,Koramangala 7th Block,Quick Bites,250,Dine-out
18614,Yes,No,3.5,15,Koramangala 1st Block,Quick Bites,400,Dine-out
18615,Yes,No,3.7,24,Koramangala 5th Block,Quick Bites,500,Dine-out
18616,Yes,No,4.1,321,Koramangala 6th Block,Quick Bites,600,Dine-out
18617,Yes,No,2.8,137,Koramangala 1st Block,Quick Bites,500,Dine-out
18618,No,No,2.7,45,Koramangala 6th Block,Quick Bites,300,Dine-out
18619,Yes,Yes,4.1,152,Koramangala 6th Block,Quick Bites,600,Dine-out
18620,No,No,3.9,150,Koramangala 7th Block,Other,500,Dine-out
18621,Yes,No,3.6,22,Koramangala 1st Block,Quick Bites,300,Dine-out
18622,Yes,No,3.4,9,Koramangala 6th Block,Quick Bites,250,Dine-out
18623,Yes,No,3.9,64,Koramangala 5th Block,Quick Bites,300,Dine-out
18624,Yes,No,3.5,10,Koramangala 1st Block,Quick Bites,200,Dine-out
18625,Yes,No,3.7,21,Koramangala 1st Block,Quick Bites,300,Dine-out
18626,No,No,3.5,70,Koramangala 7th Block,Quick Bites,200,Dine-out
18627,No,No,3.7,73,Koramangala 7th Block,Quick Bites,250,Dine-out
18628,No,No,3.6,36,Koramangala 7th Block,Other,400,Dine-out
18629,Yes,No,3.6,97,Koramangala 1st Block,Quick Bites,300,Dine-out
18630,Yes,No,3.3,10,Koramangala 1st Block,Quick Bites,300,Dine-out
18631,Yes,No,3.8,18,Koramangala 1st Block,Quick Bites,200,Dine-out
18632,No,No,2.6,153,Koramangala 1st Block,Quick Bites,300,Dine-out
18633,Yes,No,3.9,554,Koramangala 7th Block,Quick Bites,600,Dine-out
18634,Yes,No,3.9,188,Koramangala 8th Block,Quick Bites,400,Dine-out
18635,No,No,3.8,20,Koramangala 5th Block,Quick Bites,500,Dine-out
18636,No,No,3.4,8,Koramangala 8th Block,Quick Bites,300,Dine-out
18637,No,No,4.0,203,Koramangala 6th Block,Other,350,Dine-out
18638,Yes,No,2.8,94,Ejipura,Quick Bites,300,Dine-out
18639,No,No,2.8,64,Koramangala 7th Block,Quick Bites,300,Dine-out
18640,Yes,No,3.4,6,Koramangala 1st Block,Quick Bites,500,Dine-out
18641,Yes,No,3.3,49,Koramangala 5th Block,Quick Bites,300,Dine-out
18642,No,No,3.7,34,Koramangala 7th Block,Quick Bites,300,Dine-out
18643,No,No,3.8,89,Koramangala 5th Block,Quick Bites,300,Dine-out
18644,No,No,3.73178,0,Koramangala 8th Block,Quick Bites,250,Dine-out
18645,Yes,No,3.6,90,Koramangala 7th Block,Quick Bites,500,Dine-out
18646,Yes,No,3.4,25,Koramangala 1st Block,Quick Bites,200,Dine-out
18647,Yes,No,3.6,41,Koramangala 6th Block,Other,500,Dine-out
18648,Yes,No,3.1,7,Ejipura,Quick Bites,300,Dine-out
18649,No,No,3.6,13,Koramangala 7th Block,Quick Bites,300,Dine-out
18650,No,No,3.5,12,Koramangala 2nd Block,Quick Bites,200,Dine-out
18651,No,No,3.1,39,Koramangala 6th Block,Quick Bites,250,Dine-out
18652,No,No,3.6,68,Koramangala 7th Block,Other,550,Dine-out
18653,No,No,3.8,82,Koramangala 7th Block,Quick Bites,200,Dine-out
18654,Yes,No,3.7,95,Koramangala 1st Block,Quick Bites,150,Dine-out
18655,Yes,No,3.4,65,Koramangala 6th Block,Quick Bites,350,Dine-out
18656,Yes,No,3.7,36,Koramangala 6th Block,Quick Bites,300,Dine-out
18657,Yes,No,4.1,76,Koramangala 5th Block,Quick Bites,450,Dine-out
18658,Yes,No,3.3,4,Koramangala 5th Block,Quick Bites,300,Dine-out
18659,Yes,No,3.73178,0,Koramangala 1st Block,Quick Bites,400,Dine-out
18660,No,No,3.6,47,Koramangala 1st Block,Quick Bites,300,Dine-out
18661,No,No,2.9,53,Koramangala 7th Block,Quick Bites,300,Dine-out
18662,No,No,3.5,8,Koramangala 6th Block,Quick Bites,250,Dine-out
18663,No,No,3.3,5,Koramangala 1st Block,Quick Bites,200,Dine-out
18664,No,No,3.4,6,Koramangala 5th Block,Quick Bites,300,Dine-out
18665,No,No,3.73178,0,Koramangala 6th Block,Quick Bites,400,Dine-out
18666,No,No,3.73178,0,Ejipura,Quick Bites,400,Dine-out
18667,Yes,No,3.6,82,Koramangala 1st Block,Quick Bites,400,Dine-out
18668,Yes,No,3.6,21,Koramangala 8th Block,Quick Bites,300,Dine-out
18669,Yes,No,3.5,21,Koramangala 1st Block,Quick Bites,350,Dine-out
18670,Yes,No,3.7,42,Ejipura,Quick Bites,300,Dine-out
18671,Yes,No,3.9,44,Koramangala 5th Block,Quick Bites,500,Dine-out
18672,Yes,No,4.0,270,Koramangala 1st Block,Quick Bites,450,Dine-out
18673,No,No,3.4,11,Koramangala 7th Block,Quick Bites,200,Dine-out
18674,No,No,3.2,7,Koramangala 5th Block,Quick Bites,100,Dine-out
18675,No,No,3.3,9,Koramangala 7th Block,Other,150,Dine-out
18676,No,No,3.8,14,Koramangala 6th Block,Quick Bites,350,Dine-out
18677,No,No,3.8,64,Koramangala 6th Block,Quick Bites,550,Dine-out
18678,No,No,3.6,30,Koramangala 1st Block,Quick Bites,350,Dine-out
18679,No,No,3.1,14,Koramangala 6th Block,Quick Bites,200,Dine-out
18680,No,No,3.2,4,Koramangala 5th Block,Quick Bites,300,Dine-out
18681,No,No,3.3,6,Koramangala 1st Block,Quick Bites,350,Dine-out
18682,No,No,3.3,6,Koramangala 1st Block,Quick Bites,300,Dine-out
18683,No,No,3.3,4,Koramangala 7th Block,Quick Bites,300,Dine-out
18684,No,No,2.9,14,Koramangala 5th Block,Quick Bites,400,Dine-out
18685,No,No,3.7,21,Koramangala 5th Block,Quick Bites,250,Dine-out
18686,No,No,2.9,11,Koramangala 6th Block,Quick Bites,400,Dine-out
18687,No,No,4.0,126,Koramangala 6th Block,Quick Bites,300,Dine-out
18688,No,No,3.7,23,Koramangala 1st Block,Quick Bites,150,Dine-out
18689,No,No,3.3,8,Ejipura,Quick Bites,100,Dine-out
18690,No,No,3.73178,0,Ejipura,Quick Bites,150,Dine-out
18691,No,No,3.6,21,Ejipura,Quick Bites,200,Dine-out
18692,No,No,3.6,10,Koramangala 5th Block,Quick Bites,200,Dine-out
18693,No,No,3.73178,0,Ejipura,Quick Bites,300,Dine-out
18694,No,No,3.73178,0,Ejipura,Quick Bites,250,Dine-out
18695,Yes,No,3.4,19,Koramangala 1st Block,Quick Bites,200,Dine-out
18696,Yes,No,3.6,72,Koramangala 6th Block,Quick Bites,200,Dine-out
18697,Yes,No,3.5,16,Koramangala 5th Block,Quick Bites,200,Dine-out
18698,No,No,3.7,32,Ejipura,Quick Bites,500,Dine-out
18699,Yes,No,3.0,6,Ejipura,Quick Bites,200,Dine-out
18700,Yes,No,3.1,7,Koramangala 5th Block,Quick Bites,500,Dine-out
18701,No,No,3.0,18,Koramangala 5th Block,Quick Bites,300,Dine-out
18702,No,No,3.4,9,Koramangala 7th Block,Quick Bites,100,Dine-out
18703,No,No,3.1,21,Koramangala 5th Block,Quick Bites,200,Dine-out
18704,No,No,3.8,56,Koramangala 7th Block,Other,400,Dine-out
18705,No,No,3.5,12,Koramangala 5th Block,Quick Bites,200,Dine-out
18706,No,No,3.2,7,Koramangala 1st Block,Quick Bites,200,Dine-out
18707,No,No,3.73178,0,Koramangala 1st Block,Quick Bites,500,Dine-out
18708,No,No,3.73178,0,Koramangala 1st Block,Quick Bites,100,Dine-out
18709,No,No,3.5,15,Koramangala 5th Block,Other,400,Dine-out
18710,No,No,3.5,6,Koramangala 5th Block,Quick Bites,250,Dine-out
18711,No,No,3.5,7,Koramangala 6th Block,Other,300,Dine-out
18712,No,No,4.0,65,Koramangala 1st Block,Quick Bites,350,Dine-out
18713,No,No,3.3,7,Ejipura,Quick Bites,250,Dine-out
18714,No,No,3.3,9,Ejipura,Quick Bites,200,Dine-out
18715,No,No,3.73178,0,Ejipura,Quick Bites,200,Dine-out
18716,No,No,3.73178,0,Ejipura,Quick Bites,100,Dine-out
18717,No,No,3.2,4,Ejipura,Quick Bites,150,Dine-out
18718,No,No,2.3,77,Koramangala 1st Block,Quick Bites,600,Dine-out
18719,No,No,3.73178,0,Koramangala 6th Block,Quick Bites,500,Dine-out
18720,Yes,No,3.0,7,Koramangala 6th Block,Quick Bites,400,Dine-out
18721,Yes,No,3.3,5,Ejipura,Quick Bites,100,Dine-out
18722,Yes,No,3.3,7,Koramangala 6th Block,Quick Bites,150,Dine-out
18723,Yes,No,3.73178,0,Ejipura,Quick Bites,300,Dine-out
18724,Yes,No,3.2,5,Ejipura,Quick Bites,300,Dine-out
18725,Yes,No,3.8,58,Koramangala 7th Block,Quick Bites,500,Dine-out
18726,Yes,No,3.8,132,Koramangala 7th Block,Quick Bites,300,Dine-out
18727,Yes,No,3.7,17,Koramangala 5th Block,Quick Bites,250,Dine-out
18728,Yes,No,3.5,18,Koramangala 1st Block,Quick Bites,200,Dine-out
18729,No,No,2.8,26,Koramangala 6th Block,Quick Bites,400,Dine-out
18730,Yes,No,3.73178,0,Koramangala 8th Block,Quick Bites,200,Dine-out
18731,No,No,2.8,13,Koramangala 6th Block,Quick Bites,500,Dine-out
18732,Yes,No,4.1,205,Koramangala 5th Block,Quick Bites,250,Dine-out
18733,No,No,3.8,21,Koramangala 5th Block,Quick Bites,100,Dine-out
18734,Yes,No,3.8,103,Koramangala 6th Block,Quick Bites,400,Dine-out
18735,Yes,No,3.4,257,Koramangala 1st Block,Quick Bites,250,Dine-out
18736,Yes,No,3.73178,0,Koramangala 6th Block,Quick Bites,300,Dine-out
18737,Yes,No,3.7,34,Ejipura,Quick Bites,200,Dine-out
18738,No,No,3.73178,0,Koramangala 3rd Block,Quick Bites,500,Dine-out
18739,Yes,No,3.8,433,Koramangala 5th Block,Other,800,Dine-out
18740,No,No,3.0,9,Koramangala 5th Block,Quick Bites,150,Dine-out
18741,Yes,No,3.1,53,Koramangala 1st Block,Quick Bites,100,Dine-out
18742,No,No,4.3,411,HSR,Other,1200,Dine-out
18743,No,No,4.2,3236,BTM,Other,500,Dine-out
18744,No,Yes,4.6,650,HSR,Other,850,Dine-out
18745,Yes,Yes,4.5,811,BTM,Casual Dining,800,Dine-out
18746,No,Yes,4.7,798,HSR,Other,1200,Dine-out
18747,No,Yes,4.0,1768,Domlur,Other,1600,Dine-out
18748,No,Yes,4.2,469,Domlur,Other,3000,Dine-out
18749,Yes,No,4.3,793,HSR,Casual Dining,1000,Dine-out
18750,No,No,4.6,1590,HSR,Cafe,750,Dine-out
18751,Yes,No,4.5,229,HSR,Casual Dining,1200,Dine-out
18752,No,Yes,4.1,1377,HSR,Other,1200,Dine-out
18753,Yes,Yes,4.5,1879,BTM,Cafe,900,Dine-out
18754,No,Yes,4.3,2035,Domlur,Other,1700,Dine-out
18755,No,Yes,4.4,243,HSR,Other,1250,Dine-out
18756,Yes,No,4.3,1104,HSR,Cafe,700,Dine-out
18757,No,Yes,4.3,127,HSR,Other,800,Dine-out
18758,No,Yes,3.8,321,HSR,Casual Dining,800,Dine-out
18759,Yes,Yes,4.2,1542,BTM,Casual Dining,800,Dine-out
18760,Yes,No,3.9,126,HSR,Casual Dining,600,Dine-out
18761,Yes,Yes,4.2,217,Domlur,Casual Dining,1500,Dine-out
18762,Yes,No,3.9,226,BTM,Casual Dining,500,Dine-out
18763,Yes,Yes,3.7,21,Hosur Road,Casual Dining,700,Dine-out
18764,Yes,Yes,4.1,1341,HSR,Casual Dining,800,Dine-out
18765,Yes,No,3.9,370,HSR,Casual Dining,550,Dine-out
18766,Yes,No,4.3,83,HSR,Casual Dining,650,Dine-out
18767,No,No,4.3,316,BTM,Other,300,Dine-out
18768,Yes,No,3.5,9,BTM,Quick Bites,300,Dine-out
18769,No,No,3.9,70,Hosur Road,Other,1500,Dine-out
18770,Yes,No,3.9,468,BTM,Casual Dining,700,Dine-out
18771,No,Yes,4.2,325,Domlur,Casual Dining,1800,Dine-out
18772,Yes,Yes,3.8,1167,HSR,Casual Dining,600,Dine-out
18773,Yes,Yes,3.9,74,BTM,Casual Dining,900,Dine-out
18774,No,No,3.8,69,BTM,Quick Bites,300,Dine-out
18775,No,Yes,4.2,209,Domlur,Other,2000,Dine-out
18776,Yes,Yes,3.9,65,BTM,Casual Dining,600,Dine-out
18777,Yes,No,3.9,670,HSR,Casual Dining,800,Dine-out
18778,Yes,No,4.0,494,HSR,Casual Dining,800,Dine-out
18779,Yes,No,3.9,421,BTM,Casual Dining,800,Dine-out
18780,Yes,No,3.8,43,HSR,Casual Dining,700,Dine-out
18781,Yes,No,2.9,361,HSR,Casual Dining,450,Dine-out
18782,No,No,3.8,157,HSR,Other,1300,Dine-out
18783,Yes,Yes,3.5,59,HSR,Casual Dining,700,Dine-out
18784,No,No,4.4,228,HSR,Quick Bites,150,Dine-out
18785,Yes,No,3.1,53,HSR,Casual Dining,750,Dine-out
18786,Yes,No,4.2,468,BTM,Quick Bites,400,Dine-out
18787,Yes,No,2.8,261,HSR,Casual Dining,700,Dine-out
18788,No,No,3.4,5,BTM,Casual Dining,1000,Dine-out
18789,Yes,No,3.6,220,BTM,Casual Dining,600,Dine-out
18790,Yes,No,3.8,71,BTM,Casual Dining,1000,Dine-out
18791,Yes,Yes,4.0,344,Old Airport Road,Other,900,Dine-out
18792,Yes,No,3.6,15,BTM,Quick Bites,300,Dine-out
18793,No,Yes,4.1,94,Domlur,Other,3000,Dine-out
18794,No,No,3.6,39,BTM,Quick Bites,400,Dine-out
18795,Yes,No,3.1,266,HSR,Casual Dining,550,Dine-out
18796,Yes,No,4.1,134,HSR,Casual Dining,650,Dine-out
18797,Yes,No,3.9,97,BTM,Quick Bites,1000,Dine-out
18798,No,No,2.6,49,HSR,Cafe,450,Dine-out
18799,No,No,3.9,371,HSR,Casual Dining,400,Dine-out
18800,Yes,No,3.6,45,BTM,Casual Dining,500,Dine-out
18801,Yes,No,3.4,10,BTM,Quick Bites,600,Dine-out
18802,Yes,No,3.8,331,HSR,Quick Bites,350,Dine-out
18803,Yes,No,3.8,34,HSR,Quick Bites,400,Dine-out
18804,Yes,No,3.6,13,Domlur,Other,200,Dine-out
18805,Yes,No,3.8,49,HSR,Other,400,Dine-out
18806,Yes,No,4.0,65,HSR,Casual Dining,300,Dine-out
18807,Yes,No,3.3,293,HSR,Casual Dining,600,Dine-out
18808,Yes,No,3.8,18,HSR,Quick Bites,500,Dine-out
18809,Yes,No,3.7,26,BTM,Casual Dining,700,Dine-out
18810,Yes,No,3.7,26,BTM,Quick Bites,300,Dine-out
18811,Yes,No,3.9,106,HSR,Quick Bites,150,Dine-out
18812,No,Yes,4.1,146,Domlur,"Casual Dining, Bar",1200,Dine-out
18813,Yes,No,3.9,450,HSR,Casual Dining,550,Dine-out
18814,Yes,No,3.8,78,HSR,Quick Bites,350,Dine-out
18815,No,No,3.5,7,BTM,Other,300,Dine-out
18816,Yes,Yes,3.9,224,HSR,Casual Dining,800,Dine-out
18817,Yes,No,3.2,115,HSR,Casual Dining,700,Dine-out
18818,No,No,2.8,228,HSR,Quick Bites,500,Dine-out
18819,No,No,3.7,105,BTM,Casual Dining,700,Dine-out
18820,Yes,No,3.2,68,HSR,Casual Dining,400,Dine-out
18821,No,No,3.4,7,BTM,Quick Bites,300,Dine-out
18822,Yes,No,3.7,28,BTM,Quick Bites,500,Dine-out
18823,Yes,No,3.9,48,HSR,Quick Bites,400,Dine-out
18824,Yes,No,3.8,341,HSR,Quick Bites,400,Dine-out
18825,Yes,No,3.7,36,BTM,Quick Bites,200,Dine-out
18826,Yes,No,3.7,14,BTM,Quick Bites,400,Dine-out
18827,Yes,Yes,4.0,126,HSR,Casual Dining,900,Dine-out
18828,Yes,No,3.4,212,HSR,Casual Dining,800,Dine-out
18829,Yes,No,3.8,278,HSR,Quick Bites,200,Dine-out
18830,Yes,No,3.4,8,HSR,Quick Bites,350,Dine-out
18831,Yes,No,3.1,283,HSR,Quick Bites,500,Dine-out
18832,Yes,No,3.6,36,HSR,Quick Bites,250,Dine-out
18833,Yes,No,3.6,18,BTM,Quick Bites,350,Dine-out
18834,Yes,No,3.6,42,BTM,Cafe,600,Dine-out
18835,Yes,No,3.7,141,HSR,Casual Dining,500,Dine-out
18836,No,No,3.6,20,BTM,Quick Bites,300,Dine-out
18837,Yes,No,3.8,283,HSR,Quick Bites,350,Dine-out
18838,Yes,No,3.3,12,BTM,Quick Bites,500,Dine-out
18839,Yes,No,3.9,462,HSR,Quick Bites,600,Dine-out
18840,Yes,No,3.6,42,BTM,Quick Bites,400,Dine-out
18841,Yes,No,3.5,15,BTM,Quick Bites,400,Dine-out
18842,No,No,3.5,11,BTM,Quick Bites,300,Dine-out
18843,Yes,No,3.6,68,BTM,Quick Bites,300,Dine-out
18844,Yes,No,4.2,106,Hosur Road,Quick Bites,300,Dine-out
18845,Yes,No,3.5,6,HSR,Quick Bites,400,Dine-out
18846,Yes,No,3.4,24,BTM,Quick Bites,500,Dine-out
18847,No,No,3.7,56,Domlur,Casual Dining,1800,Dine-out
18848,Yes,No,3.9,717,HSR,Casual Dining,1000,Dine-out
18849,Yes,No,3.1,18,BTM,Casual Dining,700,Dine-out
18850,Yes,No,3.1,6,HSR,Quick Bites,250,Dine-out
18851,Yes,No,3.8,377,BTM,Quick Bites,500,Dine-out
18852,Yes,No,3.9,191,BTM,Quick Bites,600,Dine-out
18853,Yes,No,3.8,8,HSR,Quick Bites,300,Dine-out
18854,Yes,No,3.7,84,HSR,Quick Bites,350,Dine-out
18855,No,No,3.0,15,BTM,Other,1000,Dine-out
18856,Yes,No,3.7,59,HSR,Cafe,600,Dine-out
18857,Yes,No,3.6,34,BTM,Casual Dining,300,Dine-out
18858,Yes,No,3.7,61,BTM,Quick Bites,350,Dine-out
18859,No,No,3.7,35,BTM,Quick Bites,200,Dine-out
18860,No,No,3.5,39,BTM,Other,1200,Dine-out
18861,Yes,No,3.9,338,HSR,Quick Bites,500,Dine-out
18862,Yes,No,3.4,11,HSR,Quick Bites,300,Dine-out
18863,No,No,3.4,7,BTM,Quick Bites,150,Dine-out
18864,No,No,3.3,6,BTM,Quick Bites,300,Dine-out
18865,No,No,3.4,4,BTM,Quick Bites,200,Dine-out
18866,Yes,No,3.3,334,BTM,Quick Bites,400,Dine-out
18867,Yes,No,3.9,58,BTM,Quick Bites,300,Dine-out
18868,No,No,4.0,115,BTM,Casual Dining,1000,Dine-out
18869,No,No,3.4,46,Domlur,Casual Dining,1100,Dine-out
18870,Yes,No,2.6,33,BTM,Casual Dining,500,Dine-out
18871,No,No,3.7,79,HSR,Quick Bites,500,Dine-out
18872,Yes,No,3.9,172,BTM,Quick Bites,300,Dine-out
18873,Yes,No,3.6,23,BTM,Quick Bites,350,Dine-out
18874,Yes,No,3.6,43,BTM,Quick Bites,250,Dine-out
18875,No,No,3.7,29,HSR,Casual Dining,600,Dine-out
18876,No,No,3.6,39,BTM,Casual Dining,600,Dine-out
18877,No,No,3.2,4,HSR,Casual Dining,700,Dine-out
18878,No,No,3.6,25,BTM,Casual Dining,500,Dine-out
